example_id                                                                    | status  | run_time               |
./spec/services/challenge/update_challenge_progress*_spec.rb[1:2:2]           | passed  | 0.03797 seconds        |
./spec/services/challenge/update_challenge_progress*_spec.rb[1:2:3]           | passed  | 0.05854 seconds        |
./spec/services/challenge/update_challenge_progress*_spec.rb[1:2:4]           | passed  | 0.05164 seconds        |
./spec/services/challenge/update_challenge_progress*_spec.rb[1:3:1]           | passed  | 0.03878 seconds        |
./spec/services/challenge/update_challenge_progress*_spec.rb[1:3:2]           | passed  | 0.05776 seconds        |
./spec/services/customisation/buy_customisation_spec.rb[1:1:1]                | passed  | 0.03914 seconds        |
./spec/services/customisation/buy_customisation_spec.rb[1:1:2]                | passed  | 0.03623 seconds        |
./spec/services/customisation/buy_customisation_spec.rb[1:1:3]                | passed  | 0.03842 seconds        |
./spec/services/customisation/buy_customisation_spec.rb[1:1:4]                | passed  | 0.0382 seconds         |
./spec/services/customisation/buy_customisation_spec.rb[1:2:1]                | passed  | 0.05899 seconds        |
./spec/services/customisation/buy_customisation_spec.rb[1:2:2]                | passed  | 0.03672 seconds        |
./spec/services/customisation/buy_customisation_spec.rb[1:2:3]                | passed  | 0.03973 seconds        |
./spec/services/customisation/buy_customisation_spec.rb[1:3:1]                | passed  | 0.04033 seconds        |
./spec/services/customisation/buy_customisation_spec.rb[1:4:1]                | passed  | 0.02808 seconds        |
./spec/services/customisation/buy_customisation_spec.rb[1:5:1]                | passed  | 0.0466 seconds         |
./spec/services/customisation/buy_customisation_spec.rb[1:5:2]                | passed  | 0.0838 seconds         |
./spec/services/customisation/buy_customisation_spec.rb[1:5:3]                | passed  | 0.03821 seconds        |
./spec/services/homework/update_homework_progress*_spec.rb[1:1:1]             | passed  | 0.1016 seconds         |
./spec/services/homework/update_homework_progress*_spec.rb[1:1:2]             | passed  | 0.04815 seconds        |
./spec/services/homework/update_homework_progress*_spec.rb[1:1:3]             | passed  | 0.05795 seconds        |
./spec/services/homework/update_homework_progress*_spec.rb[1:1:4]             | passed  | 0.06205 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:1:1]                 | passed  | 0.03636 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:1:2]                 | passed  | 0.03776 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:1:3]                 | passed  | 0.04479 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:1:4]                 | passed  | 0.04896 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:1:5]                 | passed  | 0.05147 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:2:1]                 | passed  | 0.05038 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:2:2]                 | passed  | 0.05815 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:2:3]                 | passed  | 0.05018 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:3:1]                 | passed  | 0.0453 seconds         |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:3:2]                 | passed  | 0.04605 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:3:3]                 | passed  | 0.04842 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:4:1]                 | passed  | 0.04515 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:4:2]                 | passed  | 0.05119 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:5:1]                 | passed  | 0.0503 seconds         |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:5:2]                 | passed  | 0.05302 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:5:3]                 | passed  | 0.04904 seconds        |
./spec/services/leaderboard/build_leaderboard*_spec.rb[1:6:1]                 | passed  | 0.04399 seconds        |
./spec/services/leaderboard/reset_weekly_leaderboard*_spec.rb[1:1:1]          | passed  | 0.05113 seconds        |
./spec/services/leaderboard/reset_weekly_leaderboard*_spec.rb[1:1:2]          | passed  | 0.04304 seconds        |
./spec/services/leaderboard/reset_weekly_leaderboard*_spec.rb[1:1:3]          | passed  | 0.03848 seconds        |
./spec/services/quiz/create_quiz*call*_spec.rb[1:1:1]                         | passed  | 0.13979 seconds        |
./spec/services/quiz/create_quiz*call*_spec.rb[1:1:2]                         | passed  | 0.14845 seconds        |
./spec/services/quiz/create_quiz*call*_spec.rb[1:1:3]                         | passed  | 0.14742 seconds        |
./spec/services/quiz/create_quiz*call*_spec.rb[1:1:4]                         | passed  | 0.13461 seconds        |
./spec/services/quiz/create_quiz*call*_spec.rb[1:1:5]                         | passed  | 0.1489 seconds         |
./spec/services/quiz/create_quiz*call*_spec.rb[1:1:6]                         | passed  | 0.1477 seconds         |
./spec/services/quiz/create_quiz*call*_spec.rb[1:1:7]                         | passed  | 0.14472 seconds        |
./spec/services/school/add_school*call*_spec.rb[1:1:1]                        | passed  | 0.00815 seconds        |
./spec/services/school/add_school*call*_spec.rb[1:2:1]                        | passed  | 0.05287 seconds        |
./spec/services/school/add_school*call*_spec.rb[1:2:2]                        | passed  | 0.02106 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:1:1]                       | passed  | 0.1773 seconds         |
./spec/services/school/sync_school*call*_spec.rb[1:1:2]                       | passed  | 0.17621 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:1:3]                       | passed  | 0.16693 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:1:4]                       | passed  | 0.18055 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:1:5]                       | passed  | 0.16064 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:1:6]                       | passed  | 0.31158 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:1:7]                       | passed  | 0.31911 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:2:1]                       | passed  | 0.17756 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:2:2]                       | passed  | 0.20995 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:3:1]                       | passed  | 0.16506 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:3:2]                       | passed  | 0.1782 seconds         |
./spec/services/school/sync_school*call*_spec.rb[1:3:3]                       | passed  | 0.18175 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:4:1]                       | passed  | 0.17807 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:5:1]                       | passed  | 0.20453 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:6:1]                       | passed  | 0.26132 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:7:1]                       | passed  | 0.18781 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:8:1]                       | passed  | 0.17847 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:8:2]                       | passed  | 0.18198 seconds        |
./spec/services/school/sync_school*call*_spec.rb[1:9]                         | pending | 0.00002 seconds        |
